locus	baseMean	log2FoldChange_41C	lfcSE	stat	pvalue_41C	padj_Temp	gene_name	gene_discription	raw_locus
PROKKA_06468_sense	NA	NA	NA	0.83114011764113	6.730447289617e-07	1.66799713686108e-05	n/a	"hypothetical protein"	PROKKA_06468
PROKKA_06469_sense	NA	NA	NA	1.21905318342419	2.24044948481061e-08	8.13123800470595e-07	n/a	"hypothetical protein"	PROKKA_06469
PROKKA_06470_sense	NA	NA	NA	0.969261101475266	1.34934410203931e-05	0.000232226403593035	n/a	"hypothetical protein"	PROKKA_06470
PROKKA_06478_igtop	NA	NA	NA	1.45330402542637	0.00320342720180664	0.023567877479619	n/a	"hypothetical protein"	PROKKA_06478
PROKKA_06479_igtop	1.04062151655375	0.000699537129043514	0.0188465039711174	1.00622118703363	4.25950509012026e-07	1.12300751220982e-05	n/a	"hypothetical protein"	PROKKA_06479
PROKKA_06482_igtop	NA	NA	NA	-0.972630619266658	0.000467623373329448	0.00486934590667423	n/a	"carbamoyl phosphate synthase-like protein"	PROKKA_06482
PROKKA_06482_sense	-0.968555687140386	0.000934188240062232	0.0235306661152661	-0.735116078236511	0.000172257197210284	0.00208973276727553	n/a	"carbamoyl phosphate synthase-like protein"	PROKKA_06482
PROKKA_06483_sense	NA	NA	NA	0.497950128643564	0.00195770516475108	0.0158702192514494	algW_2	"AlgW protein"	PROKKA_06483
PROKKA_06493_igtop	NA	NA	NA	0.507314086426517	0.00672466186166269	0.0418134171957435	n/a	"stress protein"	PROKKA_06493
PROKKA_06500_sense	NA	NA	NA	-0.583548688472049	0.000539349214254158	0.00544623409131615	n/a	"SH3 type 3 domain-containing protein"	PROKKA_06500
PROKKA_06501_igtop	-1.11280357212639	0.00103925516523144	0.0247369635607678	-0.896554052738934	2.38830852219204e-05	0.00038292399485201	n/a	"hypothetical protein"	PROKKA_06501
PROKKA_06501_sense	NA	NA	NA	-0.4646411741206	0.00237035482421666	0.0184730078573722	n/a	"hypothetical protein"	PROKKA_06501
PROKKA_06508_sense	NA	NA	NA	0.546925508089831	0.00295943519533464	0.022066358468434	n/a	"HxcT pseudopilin"	PROKKA_06508
PROKKA_06509_sense	NA	NA	NA	-0.442939056170334	0.0033518234292731	0.0244522425782295	terA_2	"tellurium resistance protein TerA"	PROKKA_06509
PROKKA_06510_igbot	NA	NA	NA	0.601394543680434	0.000108180675127844	0.00138803382040426	n/a	"hypothetical protein"	PROKKA_06510
PROKKA_06514_igtop	NA	NA	NA	0.851010708731777	3.48897382681518e-09	1.49818608781163e-07	n/a	"hypothetical protein"	PROKKA_06514
PROKKA_06514_sense	NA	NA	NA	0.722184380297513	5.5075730186789e-05	0.000775530655260078	n/a	"hypothetical protein"	PROKKA_06514
PROKKA_06515_igtop	NA	NA	NA	0.539841627383424	0.00696927050706265	0.0426917036569643	n/a	"hypothetical protein"	PROKKA_06515
PROKKA_06515_sense	NA	NA	NA	1.00128527023865	1.02680620785224e-05	0.000182885360306167	n/a	"hypothetical protein"	PROKKA_06515
PROKKA_06519_sense	NA	NA	NA	0.461413484913107	0.000870339484931673	0.00808278874978301	n/a	"hypothetical protein"	PROKKA_06519
PROKKA_06522_igtop	NA	NA	NA	0.395856149364681	0.00778002572296163	0.0465406504282546	n/a	"hypothetical protein"	PROKKA_06522
PROKKA_06523_sense	NA	NA	NA	2.04066128799862	1.15946544659002e-06	2.7329356749244e-05	n/a	"hypothetical protein"	PROKKA_06523
PROKKA_06524_igtop	NA	NA	NA	0.785904444988194	0.00719997255288105	0.0437956254724335	n/a	"hypothetical protein"	PROKKA_06524
PROKKA_06526_igtop	NA	NA	NA	1.21265380247386	9.83902026296649e-09	3.83965814016922e-07	n/a	"metal dependent phosphohydrolase"	PROKKA_06526
PROKKA_06527_igbot	NA	NA	NA	0.760915504649909	2.75521202808647e-05	0.000431660416748027	n/a	"hypothetical protein"	PROKKA_06527
PROKKA_06532_sense	NA	NA	NA	0.765907698116744	0.000436682233131323	0.00461361959827174	tolA_2	"TolA protein"	PROKKA_06532
PROKKA_06540_igtop	1.36482282560931	0.000692422565144482	0.0187234116420502	0.867010751985903	0.00333426478632862	0.0243446235325037	tnpS	"cointegrate resolution protein S"	PROKKA_06540
PROKKA_06541_igtop	NA	NA	NA	0.750164033123461	4.59209451505149e-05	0.000667199796039474	n/a	"hypothetical protein"	PROKKA_06541
PROKKA_06545_igtop	NA	NA	NA	0.553985910251552	0.000713877413354179	0.00691862869657447	n/a	"hypothetical protein"	PROKKA_06545
PROKKA_06552_igbot	0.990116689693782	0.00115031846838198	0.0265222330249199	0.941129869549324	3.13704281374979e-06	6.47874032534898e-05	n/a	"site-specific recombinase	PROKKA_06552
PROKKA_06553_igbot	NA	NA	NA	1.23375472278348	9.00920285737205e-08	2.80092564820234e-06	n/a	"Site-specific recombinase XerD"	PROKKA_06553
PROKKA_06553_sense	NA	NA	NA	1.65362201827024	5.19035177931374e-28	9.37939819453487e-26	n/a	"Site-specific recombinase XerD"	PROKKA_06553
PROKKA_06554_igbot	NA	NA	NA	2.26156493326452	0.000297500063740419	0.00333399942233126	n/a	"phage integrase site specific recombinase"	PROKKA_06554
PROKKA_06554_sense	NA	NA	NA	1.08438290450426	9.82986139352022e-13	7.04662956424747e-11	n/a	"phage integrase site specific recombinase"	PROKKA_06554
PROKKA_06555_igbot	NA	NA	NA	1.2101056393939	0.00393309001944016	0.0275793232244333	n/a	"transposase"	PROKKA_06555
PROKKA_06556_sense	NA	NA	NA	0.737016129448341	0.00178871986963144	0.0146925721109688	n/a	"Tn501 transposition resolvase"	PROKKA_06556
PROKKA_06557_igtop	NA	NA	NA	1.52849512857782	2.58112288651253e-18	2.68355075305213e-16	n/a	"hypothetical protein"	PROKKA_06557
PROKKA_06557_sense	NA	NA	NA	0.935981313674277	1.8869017816388e-09	8.5244719030911e-08	n/a	"hypothetical protein"	PROKKA_06557
PROKKA_06560_sense	NA	NA	NA	-1.15231984420907	1.53622861947725e-06	3.4343420219963e-05	hacB_2	"acylhomoserine lactone acylase B"	PROKKA_06560
PROKKA_06561_igtop	2.27730837989154	0.000351927001548461	0.0112540134625606	1.99953856610559	5.64538531050201e-05	0.000791083557080685	oruR_14	"transcriptional regulator OruR"	PROKKA_06561
PROKKA_06561_sense	1.70692774034545	2.74149994535532e-06	0.00024893496417393	1.75183917810843	8.54492324486728e-11	4.66155120918105e-09	oruR_14	"transcriptional regulator OruR"	PROKKA_06561
PROKKA_06565_sense	NA	NA	NA	0.602363026468308	8.56793282191994e-05	0.00113636466815495	n/a	"XRE family transcriptional regulator"	PROKKA_06565
PROKKA_06566_sense	NA	NA	NA	0.724391233245073	2.50829280479765e-06	5.31954322464909e-05	n/a	"Phage-related protein"	PROKKA_06566
PROKKA_06567_igbot	1.2406872352943	0.000686370970951862	0.0186282601156862	1.09781993048245	8.9880588393627e-09	3.55992796222064e-07	n/a	"DNA-invertase"	PROKKA_06567
PROKKA_06567_sense	NA	NA	NA	0.923054159969253	0.000329681932474335	0.00362441201810187	n/a	"DNA-invertase"	PROKKA_06567
PROKKA_06568_sense	NA	NA	NA	0.610122932815919	0.000153248909566728	0.00188283433651812	n/a	"transposase"	PROKKA_06568
PROKKA_06570_igtop	1.45281121467748	0.00043645182095523	0.0131024618086764	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_06570
PROKKA_06576_igtop	NA	NA	NA	0.830127292915452	0.00186770438835283	0.0152834602495967	n/a	"hypothetical protein"	PROKKA_06576
PROKKA_06579_sense	0.947099287223045	0.00231107551220322	0.0429241424046836	0.698385598983523	0.000436040922954193	0.00461246215329838	n/a	"hypothetical protein"	PROKKA_06579
PROKKA_06580_igtop	NA	NA	NA	0.526341920682135	0.00151224808822618	0.0128098046067128	n/a	"putative membrane protein"	PROKKA_06580
PROKKA_06581_antis	2.30891855107891	7.76624314320799e-15	4.3939014090996e-12	2.33710881312349	5.29174484629506e-37	1.58277913092287e-34	n/a	"hypothetical protein"	PROKKA_06581
PROKKA_06581_sense	NA	NA	NA	1.02452722067116	1.88079057482505e-12	1.28037710622879e-10	n/a	"hypothetical protein"	PROKKA_06581
PROKKA_06582_igbot	NA	NA	NA	0.735542206304841	6.48782512187445e-06	0.000123410954182322	n/a	"Zeta toxin"	PROKKA_06582
PROKKA_06582_sense	NA	NA	NA	0.584170161316932	8.49070113596954e-06	0.000155376248213924	n/a	"Zeta toxin"	PROKKA_06582
PROKKA_06583_sense	NA	NA	NA	0.495975237595067	0.00362228356836616	0.0258598252444511	n/a	"hypothetical protein"	PROKKA_06583
PROKKA_06594_sense	-0.897909609076225	0.00245028048192881	0.0442796386844874	-0.826935487816392	3.13487182020444e-05	0.000478730249444601	n/a	"putative transmembrane protein"	PROKKA_06594
PROKKA_06603_antis	2.07240682915507	0.000200820496043945	0.00772316291318849	1.83234874065112	1.02385592024616e-05	0.000182735108070272	n/a	"putative transmembrane protein"	PROKKA_06603
PROKKA_06604_sense	NA	NA	NA	2.200434368646	0.00327242873278312	0.0239334290288034	n/a	"hypothetical protein"	PROKKA_06604
PROKKA_06608_antis	NA	NA	NA	0.683544537905907	0.000178581547308135	0.00215440381272707	virB4	"protein VirB4"	PROKKA_06608
PROKKA_06608_sense	NA	NA	NA	0.884702809792466	5.43480284336e-05	0.000767776545004962	virB4	"protein VirB4"	PROKKA_06608
PROKKA_06609_antis	NA	NA	NA	0.616620307224798	0.0079842918879459	0.0473705525554328	n/a	"hypothetical protein"	PROKKA_06609
PROKKA_06609_sense	NA	NA	NA	0.948208298767013	0.0076471870038145	0.0459997920049147	n/a	"hypothetical protein"	PROKKA_06609
PROKKA_06612_sense	NA	NA	NA	1.1791632592251	0.00723511040280364	0.0439477224327162	n/a	"Transglycosylase SLT domain protein"	PROKKA_06612
PROKKA_06614_antis	NA	NA	NA	0.897362535366614	0.00851866462477796	0.0497246951247134	n/a	"hypothetical protein"	PROKKA_06614
PROKKA_06614_sense	NA	NA	NA	0.923930691673978	0.00460637800589283	0.031093947722268	n/a	"hypothetical protein"	PROKKA_06614
PROKKA_06615_sense	NA	NA	NA	0.603676455885761	0.00818314207391928	0.0481983217872756	n/a	"hypothetical protein"	PROKKA_06615
PROKKA_06616_sense	NA	NA	NA	1.16498439850585	1.44570968289929e-07	4.2653353025403e-06	n/a	"putative transmembrane protein"	PROKKA_06616
PROKKA_06617_antis	NA	NA	NA	0.781860640417777	0.000201585327897886	0.00238780382341588	n/a	"hypothetical protein"	PROKKA_06617
PROKKA_06618_sense	NA	NA	NA	0.57148915749891	0.00120920651112512	0.0107136437972413	n/a	"hypothetical protein"	PROKKA_06618
PROKKA_06620_sense	NA	NA	NA	0.680905574059308	7.9306634022122e-06	0.000146988406732454	n/a	"plasmid segregation protein ParM"	PROKKA_06620
PROKKA_06621_sense	NA	NA	NA	0.877322582881672	9.15149797552026e-07	2.20500259554619e-05	n/a	"hypothetical protein"	PROKKA_06621
PROKKA_06622_igbot	1.80732290513667	8.22383019104041e-07	8.89503986104444e-05	1.30935608645679	3.40814679684829e-08	1.19685284679603e-06	n/a	"hypothetical protein"	PROKKA_06622
PROKKA_06622_igtop	NA	NA	NA	0.876276128506001	1.92714845258466e-05	0.000318401631956559	n/a	"hypothetical protein"	PROKKA_06622
PROKKA_06623_igtop	NA	NA	NA	1.06619806440802	2.38965225246649e-06	5.13065436581543e-05	n/a	"hypothetical protein"	PROKKA_06623
PROKKA_06623_sense	NA	NA	NA	0.670126299451484	0.00304617294577432	0.0225447987471386	n/a	"hypothetical protein"	PROKKA_06623
PROKKA_06644_sense	1.4723700537484	3.66515380784462e-05	0.00198214751887479	1.13819769940051	3.12340758583762e-07	8.51963440237595e-06	n/a	"hypothetical protein"	PROKKA_06644
PROKKA_06653_igtop	NA	NA	NA	1.21340201714227	4.88352801948853e-07	1.24587417767775e-05	n/a	"hypothetical protein"	PROKKA_06653
PROKKA_06653_sense	NA	NA	NA	0.883807683294245	0.00149191305935571	0.012687111643972	n/a	"hypothetical protein"	PROKKA_06653
PROKKA_06656_sense	NA	NA	NA	0.723763366091873	0.00573594081357444	0.0367456060686445	n/a	"hypothetical protein"	PROKKA_06656
PROKKA_06657_igtop	NA	NA	NA	1.16078124673914	1.44805442756048e-12	9.96859055925365e-11	n/a	"hypothetical protein"	PROKKA_06657
PROKKA_06660_igbot	NA	NA	NA	1.85705180546721	0.00658387863987159	0.0411741624529533	n/a	"hypothetical protein"	PROKKA_06660
PROKKA_06664_igtop	1.26278649138949	0.000728063731100463	0.0193318005135159	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_06664
PROKKA_06666_igtop	1.15961692819751	0.00134413786784437	0.0300321972633776	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_06666
PROKKA_06667_igbot	NA	NA	NA	1.69178471990871	0.00045372980777934	0.00476018068510516	n/a	"hypothetical protein"	PROKKA_06667
PROKKA_06667_igtop	NA	NA	NA	1.41791446740124	4.90132656328025e-05	0.000702712505948642	n/a	"hypothetical protein"	PROKKA_06667
PROKKA_06679_igtop	NA	NA	NA	1.20536899102523	0.000304617941122454	0.00339621596567631	n/a	"hypothetical protein"	PROKKA_06679
PROKKA_06685_igtop	NA	NA	NA	0.483382755320546	0.00710700596502512	0.0433202555823763	n/a	"hypothetical protein"	PROKKA_06685
PROKKA_06685_sense	NA	NA	NA	1.18820656850017	8.46911243856262e-10	4.01426673727279e-08	n/a	"hypothetical protein"	PROKKA_06685
PROKKA_06686_igtop	NA	NA	NA	0.731109109364287	0.000443070202765106	0.00466973382598363	n/a	"hypothetical protein"	PROKKA_06686
PROKKA_06688_sense	NA	NA	NA	0.624302600188542	0.00279380302662974	0.0211830834379252	n/a	"hypothetical protein"	PROKKA_06688
PROKKA_06689_sense	1.1299184244322	0.000838468636204716	0.0215627161513485	1.07812970304599	2.24083435237772e-07	6.37278595820469e-06	n/a	"putative DNA-binding protein"	PROKKA_06689
PROKKA_06701_igbot	NA	NA	NA	1.36739965759308	8.47291407453923e-08	2.65321504269146e-06	n/a	"putative phage-related protein"	PROKKA_06701
PROKKA_06706_igtop	NA	NA	NA	0.576064815084083	0.000537689512554177	0.00543580283437638	n/a	"hypothetical protein"	PROKKA_06706
PROKKA_06711_antis	1.57823051462694	1.29228951785555e-05	0.000836176495258691	0.747610467561076	0.00679053206554592	0.0420121791273504	n/a	"hypothetical protein"	PROKKA_06711
PROKKA_06720_sense	NA	NA	NA	0.957778789537387	0.0066746066065007	0.0415916219143585	n/a	"hypothetical protein"	PROKKA_06720
PROKKA_06721_igtop	NA	NA	NA	0.693552565249234	0.0003754939811383	0.00404098609478116	n/a	"hypothetical protein"	PROKKA_06721
PROKKA_06721_sense	NA	NA	NA	0.848964655729057	1.12786214267328e-06	2.6729716463246e-05	n/a	"hypothetical protein"	PROKKA_06721
PROKKA_06724_igtop	NA	NA	NA	1.2221390574215	0.00626794008453978	0.0395692229208865	n/a	"hypothetical protein"	PROKKA_06724
PROKKA_06735_sense	1.15430658864125	6.89710759306738e-05	0.0032904943333407	1.25585007760672	3.41947598898146e-15	2.87966356586652e-13	n/a	"hypothetical protein"	PROKKA_06735
PROKKA_06737_antis	NA	NA	NA	0.958481301288162	0.00134946131611684	0.0116818637285404	n/a	"hypothetical protein"	PROKKA_06737
PROKKA_06737_igtop	NA	NA	NA	1.36157246081569	0.000933181626330987	0.00860193137810306	n/a	"hypothetical protein"	PROKKA_06737
PROKKA_06738_igbot	2.20285271631199	0.000973501729691389	0.0240271987311415	NA	NA	NA	n/a	"nucleoid-associated protein NdpA"	PROKKA_06738
PROKKA_06738_sense	NA	NA	NA	0.723959550146851	1.78134094749089e-05	0.000296002899971953	n/a	"nucleoid-associated protein NdpA"	PROKKA_06738
PROKKA_06739_sense	NA	NA	NA	0.901665931929688	2.47057515347389e-06	5.2652994794183e-05	n/a	"hypothetical protein"	PROKKA_06739
PROKKA_06743_sense	NA	NA	NA	0.879123098482724	0.000825773594670143	0.00780257098057606	n/a	"putative phage DNA ligase"	PROKKA_06743
PROKKA_06752_antis	NA	NA	NA	0.495287552270671	0.00496296601096243	0.0328867587311597	n/a	"drug/metabolite transporter permease"	PROKKA_06752
PROKKA_06752_igbot	NA	NA	NA	0.71896873390312	2.07808671571862e-05	0.000342036511805376	n/a	"drug/metabolite transporter permease"	PROKKA_06752
PROKKA_06759_igtop	NA	NA	NA	1.45530415915155	1.03163675232384e-20	1.27834531280814e-18	n/a	"phage integrase"	PROKKA_06759
PROKKA_06759_sense	1.21392320047544	0.0002826050251078	0.00985099506951597	1.82908432085378	1.46042445444083e-39	5.0670886871279e-37	n/a	"phage integrase"	PROKKA_06759
PROKKA_06760_sense	1.3343902707587	0.000417295083907507	0.0126304746590112	1.727389145165	3.14508188579234e-26	4.8715071923862e-24	n/a	"integrase family protein"	PROKKA_06760
PROKKA_06761_antis	NA	NA	NA	0.432729031735607	0.00653873845770815	0.0409213689625978	n/a	"integrase family protein"	PROKKA_06761
PROKKA_06761_sense	1.35042962012793	4.23161245340082e-05	0.00219179645033542	1.48684719600511	3.99669085102123e-18	3.98474671744347e-16	n/a	"integrase family protein"	PROKKA_06761
PROKKA_06762_sense	0.894551719297359	0.00216654344219399	0.0410693995292185	1.03620224213334	2.12141648933971e-08	7.7642053284948e-07	n/a	"hypothetical protein"	PROKKA_06762
PROKKA_06763_igtop	NA	NA	NA	0.570669752868088	0.000317182596034926	0.00351371882248653	aph_2	"aminoglycoside 3'-phosphotransferase type IIb"	PROKKA_06763
PROKKA_06763_sense	NA	NA	NA	1.02906757702758	4.0412030239596e-11	2.3525768476393e-09	aph_2	"aminoglycoside 3'-phosphotransferase type IIb"	PROKKA_06763
PROKKA_06766_antis	NA	NA	NA	0.744856808351014	0.00168417657000709	0.0139661066617987	n/a	"sulfate transporter"	PROKKA_06766
PROKKA_06767_igtop	NA	NA	NA	0.786016880614991	0.00144023811053258	0.0123444914730826	n/a	"transposase"	PROKKA_06767
PROKKA_06768_igbot	NA	NA	NA	0.662255916901783	6.23843531458672e-05	0.000855627499744324	n/a	"hypothetical protein"	PROKKA_06768
PROKKA_06773_antis	1.73838125515412	0.000413017624969278	0.0126304746590112	1.69170756831149	1.18993934356241e-06	2.7693607317454e-05	n/a	"hypothetical protein"	PROKKA_06773
PROKKA_06773_igbot	2.52256009330236	8.7189016859568e-07	9.29384375365395e-05	1.54769045048515	7.18797141509559e-05	0.000974194750852174	n/a	"hypothetical protein"	PROKKA_06773
PROKKA_06774_igbot	2.84659434405846	7.10220344918552e-08	9.32798328013563e-06	1.72683633312406	2.21361603324103e-05	0.000360919275795727	n/a	"major facilitator transporter"	PROKKA_06774
PROKKA_06774_sense	2.28008570258475	7.33839882846243e-14	3.59826155888941e-11	2.28776258271759	2.09423911718174e-38	6.98670388555168e-36	n/a	"major facilitator transporter"	PROKKA_06774
PROKKA_06777_igbot	NA	NA	NA	0.715649455875705	8.25799657670562e-08	2.61422855132644e-06	xerD_2	"integrase/recombinase XerD"	PROKKA_06777
PROKKA_06780_sense	NA	NA	NA	0.602983929333434	0.00436492542013688	0.0298757103703442	n/a	"NAD(P)H quinone oxidoreductase"	PROKKA_06780
PROKKA_06791_antis	NA	NA	NA	0.834975180508901	1.37138593887551e-05	0.000235552507600122	n/a	"hypothetical protein"	PROKKA_06791
PROKKA_06792_antis	NA	NA	NA	0.669664079388084	0.00716336470110692	0.0436035266087028	pcaT_6	"dicarboxylic acid transporter PcaT"	PROKKA_06792
PROKKA_06803_igtop	NA	NA	NA	0.991098137145837	6.71333408016255e-09	2.7338713526446e-07	n/a	"hypothetical protein"	PROKKA_06803
PROKKA_06804_igbot	NA	NA	NA	-0.764595950570523	4.7025199075686e-07	1.21423509095413e-05	n/a	"hypothetical protein"	PROKKA_06804
PROKKA_06808_antis	NA	NA	NA	1.05200996670125	1.69723764945457e-06	3.74601510721857e-05	n/a	"hypothetical protein"	PROKKA_06808
PROKKA_06809_sense	1.16549778924224	0.00133015237089266	0.030010032785017	1.390031542577	5.49827595888788e-15	4.5420995873708e-13	n/a	"transposition protein	PROKKA_06809
PROKKA_06810_sense	NA	NA	NA	0.980909914420824	3.70243737711021e-09	1.574261853385e-07	n/a	"Tn7-like transposition protein C"	PROKKA_06810
PROKKA_06811_sense	NA	NA	NA	1.10162382925148	1.68874272774559e-13	1.27375255830133e-11	n/a	"Tn7-like transposition protein B"	PROKKA_06811
PROKKA_06812_sense	NA	NA	NA	0.622456926122465	0.00380118612964191	0.0267843123383541	n/a	"TnsA endonuclease"	PROKKA_06812
PROKKA_06817_igtop	NA	NA	NA	1.85606352652711	0.000178477133872741	0.00215440381272707	n/a	"hypothetical protein"	PROKKA_06817
PROKKA_06819_igtop	NA	NA	NA	1.15903791801567	0.00284483644999026	0.0214202355618191	sspA_3	"stringent starvation protein A"	PROKKA_06819
PROKKA_06820_igtop	NA	NA	NA	0.902046158308323	0.000492774622799418	0.00508272779368948	n/a	"hypothetical protein"	PROKKA_06820
PROKKA_06827_antis	NA	NA	NA	0.55707215621681	0.0069164299011567	0.0425181523477202	n/a	"hypothetical protein"	PROKKA_06827
PROKKA_06832_sense	NA	NA	NA	1.38369019999895	0.00136976244303052	0.0118339834968593	n/a	"hypothetical protein"	PROKKA_06832
PROKKA_06833_sense	NA	NA	NA	0.548473608007562	0.00151403370110275	0.0128124178764539	n/a	"hypothetical protein"	PROKKA_06833
PROKKA_06838_igtop	NA	NA	NA	0.47538108789941	0.00676398430963018	0.0419376696938757	n/a	"hypothetical protein"	PROKKA_06838
PROKKA_06838_sense	NA	NA	NA	0.614095104082118	0.00726356408693989	0.0440588495735081	n/a	"hypothetical protein"	PROKKA_06838
PROKKA_06840_igtop	NA	NA	NA	0.566777497770458	0.000622300919480672	0.00616895791494326	n/a	"hypothetical protein"	PROKKA_06840
PROKKA_06842_antis	NA	NA	NA	0.897349673424957	0.000486616806255991	0.00504894040366563	n/a	"hypothetical protein"	PROKKA_06842
PROKKA_06842_sense	NA	NA	NA	0.70103206318485	0.00831740843226228	0.0488127203933985	n/a	"hypothetical protein"	PROKKA_06842
PROKKA_06844_igtop	NA	NA	NA	0.780817045512625	0.00190163836973465	0.015502642123194	n/a	"hypothetical protein"	PROKKA_06844
PROKKA_06844_sense	NA	NA	NA	0.806949427930337	0.00278348465283699	0.0211409551584099	n/a	"hypothetical protein"	PROKKA_06844
PROKKA_06849_igtop	NA	NA	NA	1.27279249715915	0.00849993487987137	0.0496487778774439	n/a	"hypothetical protein"	PROKKA_06849
