locus	baseMean	log2FoldChange	Fold change	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_06393_igtop	54.42867526	1.240715148	2.363156457	0.298127567	4.161692125	3.16E-05	0.000481564	n/a	hypothetical protein	PROKKA_06393
PROKKA_06397_antis	924.1755088	0.694207773	1.6179957	0.147444939	4.708250937	2.50E-06	5.31E-05	chpA_8	component of chemotactic signal transduction system	PROKKA_06397
PROKKA_06397_sense	2001.065311	0.698424406	1.622731609	0.138630501	5.038028421	4.70E-07	1.21E-05	chpA_8	component of chemotactic signal transduction system	PROKKA_06397
PROKKA_06400_sense	14.54636954	1.434434733	2.702762481	0.53103567	2.701202224	0.006908932	0.04250218	pilG_2	twitching motility protein PilG	PROKKA_06400
PROKKA_06404_sense	1791.902194	0.569746286	1.484262524	0.149299425	3.816131826	0.00013556	0.001689437	soj_7	chromosome partitioning protein Soj	PROKKA_06404
PROKKA_06405_sense	2958.902258	0.703944553	1.62895252	0.141634051	4.970164648	6.69E-07	1.66E-05	spoOJ_4	chromosome partitioning protein Spo0J	PROKKA_06405
PROKKA_06406_igbot	155.4667428	0.664726131	1.585267311	0.197953573	3.357990058	0.000785114	0.007516647	n/a	hypothetical protein	PROKKA_06406
PROKKA_06407_igtop	1047.757479	0.640319733	1.558674558	0.158010418	4.05238935	5.07E-05	0.000723269	n/a	PD-(D/E)XK nuclease superfamily protein	PROKKA_06407
PROKKA_06412_sense	174.0094649	-1.010131326	-2.014094431	0.19552694	-5.166200243	2.39E-07	6.75E-06	n/a	hypothetical protein	PROKKA_06412
PROKKA_06413_igtop	6.756283584	-2.20376221	-4.6067912	0.816935987	-2.697594727	0.006984241	0.042723066	n/a	hypothetical protein	PROKKA_06413
PROKKA_06416_antis	24.67528381	1.060946977	2.086300509	0.399113387	2.65825956	0.007854537	0.046861204	n/a	hypothetical protein	PROKKA_06416
PROKKA_06419_sense	119.3589924	1.099205636	2.142366989	0.225180033	4.881452498	1.05E-06	2.50E-05	n/a	putative transmembrane anchored protein	PROKKA_06419
PROKKA_06424_sense	173.2558737	0.558733336	1.472975399	0.198269003	2.818056913	0.004831524	0.032262235	n/a	type-IV secretion system protein TraC	PROKKA_06424
PROKKA_06426_sense	288.2211459	0.531115318	1.445045899	0.169265583	3.137763199	0.001702424	0.014077046	n/a	hypothetical protein	PROKKA_06426
PROKKA_06428_antis	99.37398624	0.737567525	1.66736219	0.226503363	3.256320415	0.001128663	0.010124119	n/a	putative type II and type III secretion system pilus protein	PROKKA_06428
PROKKA_06429_sense	53.11477104	1.399818772	2.638684335	0.30588625	4.5762723	4.73E-06	9.37E-05	n/a	putative transmembrane protein	PROKKA_06429
PROKKA_06430_sense	15.2814267	1.352367841	2.553308467	0.501676839	2.695695189	0.007024191	0.042937162	n/a	hypothetical protein	PROKKA_06430
PROKKA_06431_antis	160.8090861	0.909369556	1.878224552	0.213817456	4.253018314	2.11E-05	0.000346481	n/a	hypothetical protein	PROKKA_06431
PROKKA_06431_igbot	57.34626169	0.799271149	1.740221742	0.286408222	2.790671098	0.005259889	0.034432309	n/a	hypothetical protein	PROKKA_06431
PROKKA_06431_sense	24.7941505	1.120086459	2.173599982	0.405033463	2.765417085	0.005685006	0.036554291	n/a	hypothetical protein	PROKKA_06431
PROKKA_06435_antis	87.73258964	0.725724479	1.653730883	0.243418717	2.98138322	0.002869495	0.021549781	n/a	putative transmembrane secretion-related protein	PROKKA_06435
PROKKA_06436_sense	73.50623251	1.311947717	2.482765006	0.269970688	4.859593187	1.18E-06	2.75E-05	n/a	putative transmembrane pilus-related protein	PROKKA_06436
PROKKA_06437_sense	208.9073753	1.027831272	2.03895689	0.190577825	5.393236446	6.92E-08	2.22E-06	n/a	HxcT pseudopilin	PROKKA_06437
PROKKA_06439_sense	126.291727	0.976130439	1.967181999	0.223573516	4.366037873	1.27E-05	0.000220369	n/a	putative transcriptional regulator	PROKKA_06439
PROKKA_06440_sense	258.4666802	0.600630657	1.516379289	0.193162617	3.109455989	0.001874322	0.015323157	n/a	putative transcriptional regulator	PROKKA_06440
PROKKA_06447_antis	107.7621132	0.645612112	1.564402896	0.241169207	2.677008891	0.007428266	0.044944244	n/a	hypothetical protein	PROKKA_06447
PROKKA_06447_sense	133.4794082	0.674799953	1.596375401	0.202137987	3.338313416	0.000842886	0.007912548	n/a	hypothetical protein	PROKKA_06447
PROKKA_06448_sense	65.39934105	1.138252793	2.201142875	0.273087541	4.168087592	3.07E-05	0.000471568	n/a	putative transcriptional regulator	PROKKA_06448
PROKKA_06449_sense	136.5285002	0.936664226	1.914097376	0.225541478	4.152957728	3.28E-05	0.000497702	n/a	putative proline hydroxylase	PROKKA_06449
PROKKA_06450_sense	131.3216495	0.923742183	1.897029591	0.222750736	4.146977016	3.37E-05	0.000509986	n/a	hypothetical protein	PROKKA_06450
PROKKA_06451_sense	95.28033044	0.785210815	1.723344126	0.228924915	3.429992819	0.000603597	0.006017934	n/a	putative transcriptional regulator	PROKKA_06451
PROKKA_06453_sense	202.2988366	0.647114138	1.566032483	0.189505938	3.414743328	0.000638421	0.006299963	n/a	putative transcriptional regulatory protein	PROKKA_06453
PROKKA_06454_sense	209.7938532	0.692079041	1.615610067	0.198608585	3.484638091	0.000492803	0.005082728	xcpR_7	general secretion pathway protein E	PROKKA_06454
PROKKA_06455_antis	86.20761125	1.07569432	2.10773621	0.256531062	4.193232245	2.75E-05	0.00043166	n/a	hypothetical protein	PROKKA_06455
PROKKA_06456_igbot	17.40966518	1.688782673	3.22384565	0.514806606	3.280421528	0.001036521	0.00945403	mucR_4	MucR	PROKKA_06456
PROKKA_06458_igtop	197.3707019	0.61149434	1.527840923	0.197682412	3.093316864	0.001979327	0.016030514	uvrD_5	DNA helicase II	PROKKA_06458
PROKKA_06460_antis	92.35086805	0.782311422	1.719884189	0.248891182	3.143186576	0.001671193	0.013880866	n/a	hypothetical protein	PROKKA_06460
PROKKA_06464_antis	521.2669854	0.959152535	1.944167521	0.156754986	6.118800802	9.43E-10	4.42E-08	n/a	putative transmembrane protein	PROKKA_06464
PROKKA_06465_igtop	461.7915184	0.55601431	1.470201919	0.17535873	3.170725013	0.00152059	0.01285536	n/a	PilZ domain protein	PROKKA_06465
PROKKA_06468_sense	617.2526078	0.831140118	1.779090768	0.167265591	4.968984432	6.73E-07	1.67E-05	n/a	hypothetical protein	PROKKA_06468
PROKKA_06469_sense	159.1084023	1.219053183	2.327938884	0.217986707	5.592328086	2.24E-08	8.13E-07	n/a	hypothetical protein	PROKKA_06469
PROKKA_06470_sense	119.4281463	0.969261101	1.957837602	0.222719002	4.351946146	1.35E-05	0.000232226	n/a	hypothetical protein	PROKKA_06470
PROKKA_06478_igtop	22.22030238	1.453304025	2.738344629	0.49306134	2.947511613	0.003203427	0.023567877	n/a	hypothetical protein	PROKKA_06478
PROKKA_06479_igtop	193.6267735	1.006221187	2.008643018	0.198976745	5.056978827	4.26E-07	1.12E-05	n/a	hypothetical protein	PROKKA_06479
PROKKA_06482_igtop	72.74399865	-0.972630619	-1.962415616	0.278001846	-3.498648063	0.000467623	0.004869346	n/a	carbamoyl phosphate synthase-like protein	PROKKA_06482
PROKKA_06482_sense	180.9249746	-0.735116078	-1.664531391	0.19568804	-3.756571318	0.000172257	0.002089733	n/a	carbamoyl phosphate synthase-like protein	PROKKA_06482
PROKKA_06483_sense	1125.301702	0.497950129	1.412205586	0.160806754	3.096574719	0.001957705	0.015870219	algW_2	AlgW protein	PROKKA_06483
PROKKA_06493_igtop	1090.944195	0.507314086	1.42140146	0.187188308	2.710180415	0.006724662	0.041813417	n/a	stress protein	PROKKA_06493
PROKKA_06500_sense	362.5813543	-0.583548688	-1.49853075	0.168635603	-3.460412136	0.000539349	0.005446234	n/a	SH3 type 3 domain-containing protein	PROKKA_06500
PROKKA_06501_igtop	137.8682735	-0.896554053	-1.861614113	0.212196938	-4.225103626	2.39E-05	0.000382924	n/a	hypothetical protein	PROKKA_06501
PROKKA_06501_sense	864.6711918	-0.464641174	-1.379974085	0.152871743	-3.039418303	0.002370355	0.018473008	n/a	hypothetical protein	PROKKA_06501
PROKKA_06508_sense	247.9332596	0.546925508	1.460968941	0.184031016	2.971920277	0.002959435	0.022066358	n/a	HxcT pseudopilin	PROKKA_06508
PROKKA_06509_sense	576.8063815	-0.442939056	-1.359370817	0.150994263	-2.933482691	0.003351823	0.024452243	terA_2	tellurium resistance protein TerA	PROKKA_06509
PROKKA_06510_igbot	751.981833	0.601394544	1.517182403	0.155340075	3.871470672	0.000108181	0.001388034	n/a	hypothetical protein	PROKKA_06510
PROKKA_06514_igtop	1855.137816	0.851010709	1.803764146	0.144073982	5.906761928	3.49E-09	1.50E-07	n/a	hypothetical protein	PROKKA_06514
PROKKA_06514_sense	571.1277396	0.72218438	1.649677917	0.179069999	4.032972486	5.51E-05	0.000775531	n/a	hypothetical protein	PROKKA_06514
PROKKA_06515_igtop	162.8585942	0.539841627	1.453812915	0.20006664	2.69830906	0.006969271	0.042691704	n/a	hypothetical protein	PROKKA_06515
PROKKA_06515_sense	111.3222407	1.00128527	2.001782557	0.22697418	4.411450098	1.03E-05	0.000182885	n/a	hypothetical protein	PROKKA_06515
PROKKA_06519_sense	2053.876504	0.461413485	1.37689017	0.138587664	3.329397962	0.000870339	0.008082789	n/a	hypothetical protein	PROKKA_06519
PROKKA_06522_igtop	769.0832386	0.395856149	1.315723328	0.148735901	2.661470071	0.007780026	0.04654065	n/a	hypothetical protein	PROKKA_06522
PROKKA_06523_sense	25.31150418	2.040661288	4.114340764	0.419678306	4.862441683	1.16E-06	2.73E-05	n/a	hypothetical protein	PROKKA_06523
PROKKA_06524_igtop	81.69971992	0.785904445	1.724172888	0.292434923	2.68745072	0.007199973	0.043795625	n/a	hypothetical protein	PROKKA_06524
PROKKA_06526_igtop	132.314628	1.212653802	2.317635684	0.211503944	5.73348081	9.84E-09	3.84E-07	n/a	metal dependent phosphohydrolase	PROKKA_06526
PROKKA_06527_igbot	1069.942585	0.760915505	1.69456562	0.181481072	4.192809171	2.76E-05	0.00043166	n/a	hypothetical protein	PROKKA_06527
PROKKA_06532_sense	119.0461802	0.765907698	1.700439525	0.217781617	3.516861099	0.000436682	0.00461362	tolA_2	TolA protein	PROKKA_06532
PROKKA_06540_igtop	50.06189592	0.867010752	1.823879924	0.295392654	2.935112778	0.003334265	0.024344624	tnpS	cointegrate resolution protein S	PROKKA_06540
PROKKA_06541_igtop	321.6669519	0.750164033	1.68198406	0.184067976	4.075472824	4.59E-05	0.0006672	n/a	hypothetical protein	PROKKA_06541
PROKKA_06545_igtop	824.1515516	0.55398591	1.468136298	0.163698073	3.384193238	0.000713877	0.006918629	n/a	hypothetical protein	PROKKA_06545
PROKKA_06552_igbot	221.5629867	0.94112987	1.920031353	0.201888283	4.661636905	3.14E-06	6.48E-05	n/a	"site-specific recombinase	PROKKA_06552
PROKKA_06552_sense	2070.78307213747	1.07338106522499	0.159539322626992	6.72800315026149	1.72007199228369e-11	1.05814925255806e-09	n/a	site-specific recombinase"	PROKKA_06552
PROKKA_06553_igbot	112.2030775	1.233754723	2.351782632	0.230795919	5.345652257	9.01E-08	2.80E-06	n/a	Site-specific recombinase XerD	PROKKA_06553
PROKKA_06553_sense	2782.538097	1.653622018	3.146225372	0.150708052	10.9723535	5.19E-28	9.38E-26	n/a	Site-specific recombinase XerD	PROKKA_06553
PROKKA_06554_igbot	12.29492391	2.261564933	4.795113397	0.625179119	3.617467159	0.0002975	0.003333999	n/a	phage integrase site specific recombinase	PROKKA_06554
PROKKA_06554_sense	531.4810254	1.084382905	2.120468284	0.152026206	7.132868286	9.83E-13	7.05E-11	n/a	phage integrase site specific recombinase	PROKKA_06554
PROKKA_06555_igbot	23.19323174	1.210105639	2.313545768	0.419668631	2.883478895	0.00393309	0.027579323	n/a	transposase	PROKKA_06555
PROKKA_06556_sense	99.83251949	0.737016129	1.666725048	0.235978084	3.123239734	0.00178872	0.014692572	n/a	Tn501 transposition resolvase	PROKKA_06556
PROKKA_06557_igtop	347.3045377	1.528495129	2.884847644	0.175115792	8.728482539	2.58E-18	2.68E-16	n/a	hypothetical protein	PROKKA_06557
PROKKA_06557_sense	659.1577531	0.935981314	1.913191536	0.155808477	6.007255385	1.89E-09	8.52E-08	n/a	hypothetical protein	PROKKA_06557
PROKKA_06560_sense	98.36966963	-1.152319844	-2.222710176	0.239743762	-4.806464349	1.54E-06	3.43E-05	hacB_2	acylhomoserine lactone acylase B	PROKKA_06560
PROKKA_06561_igtop	19.09571802	1.999538566	3.998720838	0.496512923	4.027163185	5.65E-05	0.000791084	oruR_14	transcriptional regulator OruR	PROKKA_06561
PROKKA_06561_sense	65.71408744	1.751839178	3.367876365	0.269900674	6.490681009	8.54E-11	4.66E-09	oruR_14	transcriptional regulator OruR	PROKKA_06561
PROKKA_06565_sense	493.8939192	0.602363026	1.518201231	0.15335372	3.927932277	8.57E-05	0.001136365	n/a	XRE family transcriptional regulator	PROKKA_06565
PROKKA_06566_sense	2247.215491	0.724391233	1.652203317	0.153881729	4.70745447	2.51E-06	5.32E-05	n/a	Phage-related protein	PROKKA_06566
PROKKA_06567_igbot	216.1103133	1.09781993	2.140310238	0.190965155	5.74879712	8.99E-09	3.56E-07	n/a	DNA-invertase	PROKKA_06567
PROKKA_06567_sense	98.27124558	0.92305416	1.896125111	0.257061851	3.590786249	0.000329682	0.003624412	n/a	DNA-invertase	PROKKA_06567
PROKKA_06568_sense	505.1868877	0.610122933	1.526389268	0.161163251	3.785744762	0.000153249	0.001882834	n/a	transposase	PROKKA_06568
PROKKA_06576_igtop	85.37175899	0.830127293	1.777842219	0.266878991	3.110500722	0.001867704	0.01528346	n/a	hypothetical protein	PROKKA_06576
PROKKA_06579_sense	166.9227373	0.698385599	1.62268796	0.198560057	3.517251195	0.000436041	0.004612462	n/a	hypothetical protein	PROKKA_06579
PROKKA_06580_igtop	331.2515627	0.526341921	1.440272625	0.165916886	3.172322811	0.001512248	0.012809805	n/a	putative membrane protein	PROKKA_06580
PROKKA_06581_antis	303.0912574	2.337108813	5.05289014	0.183898569	12.70868404	5.29E-37	1.58E-34	n/a	hypothetical protein	PROKKA_06581
PROKKA_06581_sense	1808.243409	1.024527221	2.034292626	0.145466449	7.043048254	1.88E-12	1.28E-10	n/a	hypothetical protein	PROKKA_06581
PROKKA_06582_igbot	325.0918815	0.735542206	1.665023115	0.163097387	4.509834399	6.49E-06	0.000123411	n/a	Zeta toxin	PROKKA_06582
PROKKA_06582_sense	2174.745841	0.584170161	1.499176414	0.131202778	4.452422193	8.49E-06	0.000155376	n/a	Zeta toxin	PROKKA_06582
PROKKA_06583_sense	659.0998635	0.495975238	1.410273754	0.170478693	2.90930925	0.003622284	0.025859825	n/a	hypothetical protein	PROKKA_06583
PROKKA_06594_sense	177.2427143	-0.826935488	-1.773913285	0.198618284	-4.163440909	3.13E-05	0.00047873	n/a	putative transmembrane protein	PROKKA_06594
PROKKA_06603_antis	31.1344174	1.832348741	3.561163664	0.415303363	4.412072971	1.02E-05	0.000182735	n/a	putative transmembrane protein	PROKKA_06603
PROKKA_06604_sense	8.485205521	2.200434369	4.596177035	0.748213854	2.940916368	0.003272429	0.023933429	n/a	hypothetical protein	PROKKA_06604
PROKKA_06608_antis	195.0776605	0.683544538	1.60608087	0.182398483	3.747534125	0.000178582	0.002154404	virB4	protein VirB4	PROKKA_06608
PROKKA_06608_sense	106.8018943	0.88470281	1.846384233	0.219197673	4.036095813	5.43E-05	0.000767777	virB4	protein VirB4	PROKKA_06608
PROKKA_06609_antis	106.8986595	0.616620307	1.533279074	0.232447151	2.652733346	0.007984292	0.047370553	n/a	hypothetical protein	PROKKA_06609
PROKKA_06609_sense	31.75873013	0.948208299	1.92947493	0.355498653	2.667262706	0.007647187	0.045999792	n/a	hypothetical protein	PROKKA_06609
PROKKA_06612_sense	20.1307124	1.179163259	2.264454041	0.439032151	2.685824392	0.00723511	0.043947722	n/a	Transglycosylase SLT domain protein	PROKKA_06612
PROKKA_06614_antis	39.99079755	0.897362535	1.862657649	0.34110002	2.630790039	0.008518665	0.049724695	n/a	hypothetical protein	PROKKA_06614
PROKKA_06614_sense	41.90784335	0.923930692	1.897277481	0.326091953	2.833344037	0.004606378	0.031093948	n/a	hypothetical protein	PROKKA_06614
PROKKA_06615_sense	97.43932914	0.603676456	1.519584031	0.228283256	2.644418458	0.008183142	0.048198322	n/a	hypothetical protein	PROKKA_06615
PROKKA_06616_sense	114.745676	1.164984399	2.242307907	0.221507589	5.259343043	1.45E-07	4.27E-06	n/a	putative transmembrane protein	PROKKA_06616
PROKKA_06617_antis	164.1031469	0.78186064	1.719346881	0.210346012	3.717021458	0.000201585	0.002387804	n/a	hypothetical protein	PROKKA_06617
PROKKA_06618_sense	292.9470452	0.571489157	1.486056695	0.176565402	3.236699548	0.001209207	0.010713644	n/a	hypothetical protein	PROKKA_06618
PROKKA_06620_sense	962.1697396	0.680905574	1.603145728	0.15242856	4.467047208	7.93E-06	0.000146988	n/a	plasmid segregation protein ParM	PROKKA_06620
PROKKA_06621_sense	397.2949807	0.877322583	1.836963019	0.178715063	4.909057854	9.15E-07	2.21E-05	n/a	hypothetical protein	PROKKA_06621
PROKKA_06622_igbot	129.8854295	1.309356086	2.478309017	0.23724252	5.51906162	3.41E-08	1.20E-06	n/a	hypothetical protein	PROKKA_06622
PROKKA_06622_igtop	248.476656	0.876276129	1.835631067	0.205064734	4.273168345	1.93E-05	0.000318402	n/a	hypothetical protein	PROKKA_06622
PROKKA_06623_igtop	103.7936138	1.066198064	2.093908012	0.22601749	4.717325485	2.39E-06	5.13E-05	n/a	hypothetical protein	PROKKA_06623
PROKKA_06623_sense	92.30181927	0.670126299	1.591212263	0.22616177	2.963039684	0.003046173	0.022544799	n/a	hypothetical protein	PROKKA_06623
PROKKA_06644_sense	132.5020961	1.138197699	2.20105882	0.222484823	5.115844226	3.12E-07	8.52E-06	n/a	hypothetical protein	PROKKA_06644
PROKKA_06653_igtop	86.75787389	1.213402017	2.318837974	0.241193051	5.03083323	4.88E-07	1.25E-05	n/a	hypothetical protein	PROKKA_06653
PROKKA_06653_sense	54.42603991	0.883807683	1.845238992	0.278254903	3.17625197	0.001491913	0.012687112	n/a	hypothetical protein	PROKKA_06653
PROKKA_06656_sense	72.67967512	0.723763366	1.651484428	0.261995166	2.762506566	0.005735941	0.036745606	n/a	hypothetical protein	PROKKA_06656
PROKKA_06657_igtop	386.8658183	1.160781247	2.235784668	0.163966615	7.079375579	1.45E-12	9.97E-11	n/a	hypothetical protein	PROKKA_06657
PROKKA_06660_igbot	8.503020371	1.857051805	3.622666015	0.683445677	2.717190068	0.006583879	0.041174162	n/a	hypothetical protein	PROKKA_06660
PROKKA_06667_igbot	16.91109297	1.69178472	3.230561008	0.482445906	3.506682717	0.00045373	0.004760181	n/a	hypothetical protein	PROKKA_06667
PROKKA_06667_igtop	37.02497876	1.417914467	2.671989739	0.349215672	4.06028303	4.90E-05	0.000702713	n/a	hypothetical protein	PROKKA_06667
PROKKA_06679_igtop	40.84169258	1.205368991	2.305962403	0.333773251	3.611340896	0.000304618	0.003396216	n/a	hypothetical protein	PROKKA_06679
PROKKA_06685_igtop	259.4170147	0.483382755	1.398017825	0.179576815	2.691788219	0.007107006	0.043320256	n/a	hypothetical protein	PROKKA_06685
PROKKA_06685_sense	599.0322173	1.188206569	2.278693	0.193649047	6.135876141	8.47E-10	4.01E-08	n/a	hypothetical protein	PROKKA_06685
PROKKA_06686_igtop	169.9694345	0.731109109	1.659914704	0.208115059	3.513004362	0.00044307	0.004669734	n/a	hypothetical protein	PROKKA_06686
PROKKA_06688_sense	126.5536992	0.6243026	1.5414655	0.208827643	2.9895592	0.002793803	0.021183083	n/a	hypothetical protein	PROKKA_06688
PROKKA_06689_sense	140.1411903	1.078129703	2.111297239	0.208207052	5.178161313	2.24E-07	6.37E-06	n/a	putative DNA-binding protein	PROKKA_06689
PROKKA_06701_igbot	82.50554708	1.367399658	2.580051132	0.255266341	5.356756594	8.47E-08	2.65E-06	n/a	putative phage-related protein	PROKKA_06701
PROKKA_06706_igtop	2245.568442	0.576064815	1.490777361	0.166432985	3.461241858	0.00053769	0.005435803	n/a	hypothetical protein	PROKKA_06706
PROKKA_06711_antis	89.02851737	0.747610468	1.679009587	0.276182271	2.706945908	0.006790532	0.042012179	n/a	hypothetical protein	PROKKA_06711
PROKKA_06720_sense	37.01484689	0.95777879	1.94231715	0.353077678	2.712657441	0.006674607	0.041591622	n/a	hypothetical protein	PROKKA_06720
PROKKA_06721_igtop	196.3314059	0.693552565	1.617261045	0.194997028	3.556734026	0.000375494	0.004040986	n/a	hypothetical protein	PROKKA_06721
PROKKA_06721_sense	303.899611	0.848964656	1.801207832	0.174400334	4.867907292	1.13E-06	2.67E-05	n/a	hypothetical protein	PROKKA_06721
PROKKA_06724_igtop	20.32237702	1.222139057	2.332923593	0.447109055	2.733424977	0.00626794	0.039569223	n/a	hypothetical protein	PROKKA_06724
PROKKA_06735_sense	471.3904482	1.255850078	2.388078196	0.159481963	7.874558714	3.42E-15	2.88E-13	n/a	hypothetical protein	PROKKA_06735
PROKKA_06737_antis	63.83307034	0.958481301	1.94326318	0.299034985	3.205248049	0.001349461	0.011681864	n/a	hypothetical protein	PROKKA_06737
PROKKA_06737_igtop	24.11246206	1.361572461	2.569651052	0.41135947	3.309933429	0.000933182	0.008601931	n/a	hypothetical protein	PROKKA_06737
PROKKA_06738_sense	344.3915528	0.72395955	1.651709019	0.168728751	4.290670953	1.78E-05	0.000296003	n/a	nucleoid-associated protein NdpA	PROKKA_06738
PROKKA_06739_sense	200.9223871	0.901665932	1.868222041	0.191414431	4.710543124	2.47E-06	5.27E-05	n/a	hypothetical protein	PROKKA_06739
